R:A::C:P,0 4 6,1 2 3,5
0 4 6,0.15873015873015872,0.07936507936507936,0.015873015873015872
1 2 3,0.20634920634920634,0.4603174603174603,0.05555555555555555
5,0.007936507936507936,0.015873015873015872,0.0
