R:A::C:P,0,1,2 5,3 6,4
0,0.4117647058823529,0.17647058823529413,0.22058823529411764,0.11764705882352941,0.07352941176470588
1,0.29646017699115046,0.1902654867256637,0.2610619469026549,0.13274336283185842,0.11946902654867257
2 5,0.1678832116788321,0.16058394160583941,0.25547445255474455,0.29927007299270075,0.11678832116788321
3 6,0.1267605633802817,0.09859154929577464,0.3380281690140845,0.29577464788732394,0.14084507042253522
4,0.125,0.08333333333333333,0.5,0.2916666666666667,0.0
