R:A::C:P,0,1,2 5,3 6,4
0,0.2153846153846154,0.13953488372093023,0.10344827586206896,0.07476635514018691,0.08620689655172414
1,0.5153846153846153,0.5,0.4068965517241379,0.2803738317757009,0.46551724137931033
2 5,0.17692307692307693,0.2558139534883721,0.2413793103448276,0.38317757009345793,0.27586206896551724
3 6,0.06923076923076923,0.08139534883720931,0.16551724137931034,0.19626168224299065,0.1724137931034483
4,0.023076923076923078,0.023255813953488372,0.08275862068965517,0.06542056074766354,0.0
