R:A::C:P,0,1 5,2 4,3,6
0,0.43243243243243246,0.32432432432432434,0.17567567567567569,0.04054054054054054,0.02702702702702703
1 5,0.22851153039832284,0.3165618448637317,0.23689727463312368,0.1111111111111111,0.1069182389937107
2 4,0.13505747126436782,0.28160919540229884,0.3074712643678161,0.14942528735632185,0.12643678160919541
3,0.16666666666666666,0.2647058823529412,0.29411764705882354,0.14705882352941177,0.12745098039215685
6,0.12531969309462915,0.2659846547314578,0.24296675191815856,0.14066496163682865,0.22506393861892582
