R:A::C:P,0,1 5,2 4,3,6
0,0.022988505747126436,0.017241379310344827,0.009339080459770116,0.0021551724137931034,0.0014367816091954023
1 5,0.07830459770114942,0.10847701149425287,0.08117816091954023,0.03807471264367816,0.036637931034482756
2 4,0.033764367816091954,0.07040229885057471,0.07686781609195402,0.03735632183908046,0.031609195402298854
3,0.01221264367816092,0.01939655172413793,0.021551724137931036,0.010775862068965518,0.009339080459770116
6,0.035201149425287355,0.07471264367816093,0.06824712643678162,0.039511494252873564,0.06321839080459771
