R:A::C:P,0 3 6,1,2 4,5
0 3 6,0.4748201438848921,0.1366906474820144,0.2733812949640288,0.11510791366906475
1,0.42920353982300885,0.1902654867256637,0.29646017699115046,0.084070796460177
2 4,0.42962962962962964,0.16296296296296298,0.28888888888888886,0.11851851851851852
5,0.6153846153846154,0.07692307692307693,0.3076923076923077,0.0
