R:A::C:P,0 1 3 6,2 4,5
0 1 3 6,0.6754385964912281,0.2631578947368421,0.06140350877192982
2 4,0.5853658536585366,0.3170731707317073,0.0975609756097561
5,0.75,0.25,0.0
