R:A::C:P,0,1,2 3 6,4 5
0,0.029449423815621,0.016645326504481434,0.020486555697823303,0.026888604353393086
1,0.07682458386683738,0.08962868117797695,0.1293213828425096,0.06274007682458387
2 3 6,0.0499359795134443,0.07170294494238157,0.17285531370038412,0.13060179257362356
4 5,0.01792573623559539,0.010243277848911651,0.04865556978233035,0.046094750320102434
