R:A::C:P,0,1,2 3 6,4 5
0,0.16911764705882354,0.08843537414965986,0.05517241379310345,0.10096153846153846
1,0.4411764705882353,0.47619047619047616,0.3482758620689655,0.23557692307692307
2 3 6,0.2867647058823529,0.38095238095238093,0.46551724137931033,0.49038461538461536
4 5,0.10294117647058823,0.05442176870748299,0.1310344827586207,0.17307692307692307
