R:A::C:P,0 2 4 6,1 5,3
0 2 4 6,0.5867158671586716,0.2779827798277983,0.13530135301353013
1 5,0.5723270440251572,0.3165618448637317,0.1111111111111111
3,0.5882352941176471,0.2647058823529412,0.14705882352941177
