R:A::C:P,0 1 3 5,2 6,4
0 1 3 5,0.382842509603073,0.14212548015364918,0.06402048655569782
2 6,0.20614596670934698,0.09218950064020487,0.06274007682458387
4,0.02560819462227913,0.015364916773367477,0.008962868117797696
