R:A::C:P,0 1 4,2 5,3 6
0 1 4,0.6291666666666667,0.15,0.22083333333333333
2 5,0.4387755102040816,0.24489795918367346,0.3163265306122449
3 6,0.39473684210526316,0.42105263157894735,0.18421052631578946
