R:A::C:P,0,1 4 6,2,3,5
0,0.022988505747126436,0.01939655172413793,0.005028735632183908,0.0021551724137931034,0.0035919540229885057
1 4 6,0.10704022988505747,0.28520114942528735,0.06824712643678162,0.07327586206896551,0.07327586206896551
2,0.028017241379310345,0.08764367816091954,0.029454022988505746,0.028017241379310345,0.02442528735632184
3,0.01221264367816092,0.028017241379310345,0.010775862068965518,0.010775862068965518,0.011494252873563218
5,0.01221264367816092,0.02658045977011494,0.007183908045977011,0.013649425287356323,0.009339080459770116
