R:A::C:P,0 5,1,2,3 6,4
0 5,0.21428571428571427,0.1360544217687075,0.10377358490566038,0.14673913043478262,0.19811320754716982
1,0.36134453781512604,0.47619047619047616,0.330188679245283,0.358695652173913,0.2169811320754717
2,0.20588235294117646,0.2108843537414966,0.2830188679245283,0.20108695652173914,0.2358490566037736
3 6,0.15546218487394958,0.17006802721088435,0.19811320754716982,0.2554347826086957,0.2830188679245283
4,0.06302521008403361,0.006802721088435374,0.08490566037735849,0.03804347826086957,0.0660377358490566
