R:A::C:P,0 5,1,2,3 6,4
0 5,0.3923076923076923,0.15384615384615385,0.08461538461538462,0.2076923076923077,0.16153846153846155
1,0.30714285714285716,0.25,0.125,0.2357142857142857,0.08214285714285714
2,0.28488372093023256,0.18023255813953487,0.1744186046511628,0.21511627906976744,0.14534883720930233
3 6,0.23125,0.15625,0.13125,0.29375,0.1875
4,0.38461538461538464,0.02564102564102564,0.23076923076923078,0.1794871794871795,0.1794871794871795
