R:A::C:P,0 5,1,2,3 6,4
0 5,0.06530089628681178,0.02560819462227913,0.014084507042253521,0.034571062740076826,0.026888604353393086
1,0.11011523687580026,0.08962868117797695,0.04481434058898848,0.08450704225352113,0.029449423815621
2,0.06274007682458387,0.03969270166453265,0.03841229193341869,0.04737516005121639,0.03201024327784891
3 6,0.04737516005121639,0.03201024327784891,0.026888604353393086,0.06017925736235595,0.03841229193341869
4,0.019206145966709345,0.0012804097311139564,0.011523687580025609,0.008962868117797696,0.008962868117797696
