R:A::C:P,0 2 4 6,1,3 5
0 2 4 6,0.5786802030456852,0.15736040609137056,0.2639593908629442
1,0.5464285714285714,0.25,0.20357142857142857
3 5,0.5233644859813084,0.14018691588785046,0.3364485981308411
