R:A::C:P,0,1 5 6,2 3 4
0,0.3230769230769231,0.1232876712328767,0.11009174311926606
1 5 6,0.5538461538461539,0.4931506849315068,0.5137614678899083
2 3 4,0.12307692307692308,0.3835616438356164,0.3761467889908257
