R:A::C:P,0,1 5 6,2 3 4
0,0.5,0.21428571428571427,0.2857142857142857
1 5 6,0.28125,0.28125,0.4375
2 3 4,0.1038961038961039,0.36363636363636365,0.5324675324675324
