R:A::C:P,0 1 3,2,4 5 6
0 1 3,0.2855313700384123,0.06402048655569782,0.16645326504481434
2,0.0998719590268886,0.03841229193341869,0.08194622279129321
4 5 6,0.09859154929577464,0.03329065300896287,0.13188220230473752
