R:A::C:P,0,1 6,2 3,4 5
0,0.029449423815621,0.023047375160051217,0.014084507042253521,0.026888604353393086
1 6,0.09218950064020487,0.17797695262483995,0.11907810499359796,0.11011523687580026
2 3,0.034571062740076826,0.07426376440460948,0.09218950064020487,0.08322663252240717
4 5,0.01792573623559539,0.026888604353393086,0.03201024327784891,0.046094750320102434
