R:A::C:P,0 1,2 3,4,5,6
0 1,0.776595744680851,0.5316455696202531,0.6,0.5,0.5357142857142857
2 3,0.1702127659574468,0.31645569620253167,0.23333333333333334,0.4375,0.39285714285714285
4,0.010638297872340425,0.05063291139240506,0.16666666666666666,0.0,0.03571428571428571
5,0.02127659574468085,0.06329113924050633,0.0,0.0,0.03571428571428571
6,0.02127659574468085,0.0379746835443038,0.0,0.0625,0.0
