R:A::C:P,0 1,2 3,4,5,6
0 1,0.46794871794871795,0.2692307692307692,0.11538461538461539,0.05128205128205128,0.09615384615384616
2 3,0.24242424242424243,0.3787878787878788,0.10606060606060606,0.10606060606060606,0.16666666666666666
4,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.0,0.09090909090909091
5,0.25,0.625,0.0,0.0,0.125
6,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0
