R:A::C:P,antag,fool,other,protag
antag,0.046511627906976744,0.08771929824561403,0.06578947368421052,0.07692307692307693
fool,0.06976744186046512,0.17543859649122806,0.017543859649122806,0.03076923076923077
other,0.7906976744186046,0.6666666666666666,0.8552631578947368,0.6923076923076923
protag,0.09302325581395349,0.07017543859649122,0.06140350877192982,0.2
