R:A::C:P,comedy,history,tragedy
comedy,0.3477272727272727,0.17727272727272728,0.475
history,0.17791411042944785,0.4396728016359918,0.3824130879345603
tragedy,0.25183823529411764,0.23161764705882354,0.5165441176470589
