R:A::C:P,comedy,history,tragedy
comedy,0.10386965376782077,0.05295315682281059,0.14188730482009504
history,0.059063136456211814,0.14596062457569586,0.12695179904955872
tragedy,0.09300746775288526,0.0855397148676171,0.19076714188730481
