R:A::C:P,0 6,1 4,2 3 5
0 6,0.07298335467349552,0.08450704225352113,0.07682458386683738
1 4,0.13444302176696543,0.1293213828425096,0.1446862996158771
2 3 5,0.08066581306017925,0.11011523687580026,0.16645326504481434
