R:A::C:P,0 5,1 2 4,3,6
0 5,0.3941176470588235,0.4,0.12941176470588237,0.07647058823529412
1 2 4,0.2839506172839506,0.4828532235939643,0.11796982167352538,0.11522633744855967
3,0.3235294117647059,0.4019607843137255,0.14705882352941177,0.12745098039215685
6,0.29923273657289,0.3350383631713555,0.14066496163682865,0.22506393861892582
