R:A::C:P,0,1 3 6,2 4 5
0,0.3939393939393939,0.14,0.16279069767441862
1 3 6,0.42424242424242425,0.64,0.4418604651162791
2 4 5,0.18181818181818182,0.22,0.3953488372093023
