R:A::C:P,0,1 3 6,2 4 5
0,0.10317460317460317,0.05555555555555555,0.05555555555555555
1 3 6,0.1111111111111111,0.25396825396825395,0.15079365079365079
2 4 5,0.047619047619047616,0.0873015873015873,0.1349206349206349
