R:A::C:P,0 1,2 4,3,5 6
0 1,0.6511627906976745,0.20930232558139536,0.06976744186046512,0.06976744186046512
2 4,0.2903225806451613,0.41935483870967744,0.16129032258064516,0.12903225806451613
3,0.0,0.4,0.4,0.2
5 6,0.25,0.25,0.5,0.0
