R:A::C:P,0 3 4,1,2 5 6
0 3 4,0.20096463022508038,0.14957264957264957,0.166044776119403
1,0.2829581993569132,0.43162393162393164,0.19402985074626866
2 5 6,0.5160771704180064,0.4188034188034188,0.6399253731343284
