R:A::C:P,0 3 4,1,2 5 6
0 3 4,0.08979885057471264,0.02514367816091954,0.0639367816091954
1,0.12643678160919541,0.07255747126436782,0.07471264367816093
2 5 6,0.23060344827586207,0.07040229885057471,0.2464080459770115
