R:A::C:P,0 1 6,2,3,4 5
0 1 6,0.5555555555555556,0.16049382716049382,0.11728395061728394,0.16666666666666666
2,0.46296296296296297,0.18518518518518517,0.14814814814814814,0.2037037037037037
3,0.16666666666666666,0.25,0.3333333333333333,0.25
4 5,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.2631578947368421
