R:A::C:P,0 1 5,2,3 4 6
0 1 5,0.56875,0.1625,0.26875
2,0.4144144144144144,0.21621621621621623,0.36936936936936937
3 4 6,0.4105263157894737,0.18947368421052632,0.4
