R:A::C:P,0 1 5,2,3 4 6
0 1 5,0.34600760456273766,0.09885931558935361,0.1634980988593156
2,0.08745247148288973,0.045627376425855515,0.0779467680608365
3 4 6,0.0741444866920152,0.034220532319391636,0.07224334600760456
