R:A::C:P,0 2,1,3,4 5,6
0 2,0.3900709219858156,0.1773049645390071,0.07801418439716312,0.20567375886524822,0.14893617021276595
1,0.40963855421686746,0.18674698795180722,0.10240963855421686,0.15060240963855423,0.15060240963855423
3,0.3181818181818182,0.045454545454545456,0.13636363636363635,0.4090909090909091,0.09090909090909091
4 5,0.3225806451612903,0.0,0.16129032258064516,0.3548387096774194,0.16129032258064516
6,0.25,0.125,0.0625,0.5,0.0625
