R:A::C:P,0 3,1 5,2,4,6
0 3,0.46875,0.28125,0.0625,0.15625,0.03125
1 5,0.3548387096774194,0.41935483870967744,0.16129032258064516,0.06451612903225806,0.0
2,0.3333333333333333,0.25925925925925924,0.3333333333333333,0.07407407407407407,0.0
4,0.25,0.0,0.25,0.25,0.25
6,1.0,0.0,0.0,0.0,0.0
