R:A::C:P,0 4,1,2 3 6,5
0 4,0.13963963963963963,0.10256410256410256,0.08639705882352941,0.08235294117647059
1,0.31981981981981983,0.43162393162393164,0.20772058823529413,0.14705882352941177
2 3 6,0.47072072072072074,0.41452991452991456,0.6323529411764706,0.6941176470588235
5,0.06981981981981981,0.05128205128205128,0.07352941176470588,0.07647058823529412
