R:A::C:P,0,1 3 5,2,4 6
0,0.4857142857142857,0.2571428571428571,0.05714285714285714,0.2
1 3 5,0.2345679012345679,0.48148148148148145,0.1728395061728395,0.1111111111111111
2,0.11764705882352941,0.5588235294117647,0.23529411764705882,0.08823529411764706
4 6,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333
