R:A::C:P,0 6,1 2 3 5,4
0 6,0.4642857142857143,0.39285714285714285,0.14285714285714285
1 2 3 5,0.2127659574468085,0.7127659574468085,0.07446808510638298
4,0.5,0.25,0.25
