R:A::C:P,0 4,1 5,2 6,3
0 4,0.13963963963963963,0.09405940594059406,0.08469945355191257,0.0898876404494382
1 5,0.38963963963963966,0.37376237623762376,0.273224043715847,0.29775280898876405
2 6,0.39864864864864863,0.46534653465346537,0.5655737704918032,0.5280898876404494
3,0.07207207207207207,0.06683168316831684,0.07650273224043716,0.08426966292134831
