R:A::C:P,0,1 3,2 4,5,6
0,0.2153846153846154,0.12162162162162163,0.09868421052631579,0.09803921568627451,0.044444444444444446
1 3,0.5384615384615384,0.47297297297297297,0.5131578947368421,0.5098039215686274,0.35555555555555557
2 4,0.15384615384615385,0.2972972972972973,0.2565789473684211,0.3137254901960784,0.35555555555555557
5,0.046153846153846156,0.060810810810810814,0.05263157894736842,0.0,0.06666666666666667
6,0.046153846153846156,0.0472972972972973,0.07894736842105263,0.0784313725490196,0.17777777777777778
