R:A::C:P,0,1 4,2 3,5,6
0,0.12598425196850394,0.0589622641509434,0.028901734104046242,0.029411764705882353,0.010101010101010102
1 4,0.3937007874015748,0.4056603773584906,0.2947976878612717,0.2,0.23232323232323232
2 3,0.2204724409448819,0.25943396226415094,0.3179190751445087,0.29411764705882354,0.25757575757575757
5,0.06692913385826772,0.06132075471698113,0.0838150289017341,0.07647058823529412,0.05555555555555555
6,0.19291338582677164,0.21462264150943397,0.2745664739884393,0.4,0.4444444444444444
