R:A::C:P,0,1 4,2 3,5,6
0,0.022988505747126436,0.017959770114942528,0.007183908045977011,0.0035919540229885057,0.0014367816091954023
1 4,0.07183908045977011,0.1235632183908046,0.07327586206896551,0.02442528735632184,0.033045977011494254
2 3,0.040229885057471264,0.07902298850574713,0.07902298850574713,0.035919540229885055,0.036637931034482756
5,0.01221264367816092,0.01867816091954023,0.020833333333333332,0.009339080459770116,0.007902298850574713
6,0.035201149425287355,0.0653735632183908,0.06824712643678162,0.04885057471264368,0.06321839080459771
