R:A::C:P,0,1 4,2,3 5,6
0,0.4666666666666667,0.25,0.06666666666666667,0.13333333333333333,0.08333333333333333
1 4,0.2722222222222222,0.3277777777777778,0.12777777777777777,0.12222222222222222,0.15
2,0.12345679012345678,0.345679012345679,0.16049382716049382,0.1728395061728395,0.19753086419753085
3 5,0.1282051282051282,0.1794871794871795,0.20512820512820512,0.358974358974359,0.1282051282051282
6,0.0625,0.4375,0.1875,0.25,0.0625
