R:A::C:P,0 1 4,2,3 5,6
0 1 4,0.722488038277512,0.5294117647058824,0.4838709677419355,0.5925925925925926
2,0.18181818181818182,0.2549019607843137,0.22580645161290322,0.2962962962962963
3 5,0.05741626794258373,0.1568627450980392,0.22580645161290322,0.09259259259259259
6,0.03827751196172249,0.058823529411764705,0.06451612903225806,0.018518518518518517
