R:A::C:P,0,1,2 3 6,4 5
0,0.12598425196850394,0.0811965811965812,0.022058823529411766,0.030555555555555555
1,0.36220472440944884,0.43162393162393164,0.20772058823529413,0.20833333333333334
2 3 6,0.41338582677165353,0.41452991452991456,0.6323529411764706,0.6166666666666667
4 5,0.0984251968503937,0.07264957264957266,0.13786764705882354,0.14444444444444443
