R:A::C:P,0,1,2 3 6,4 5
0,0.43243243243243246,0.25675675675675674,0.16216216216216217,0.14864864864864866
1,0.24146981627296588,0.2650918635170604,0.29658792650918636,0.1968503937007874
2 3 6,0.13671875,0.12630208333333334,0.4479166666666667,0.2890625
4 5,0.14792899408284024,0.10059171597633136,0.4437869822485207,0.3076923076923077
