R:A::C:P,0,1 4 6,2 3,5
0,0.12598425196850394,0.04340836012861737,0.028901734104046242,0.029411764705882353
1 4 6,0.5866141732283464,0.6382636655948553,0.569364161849711,0.6
2 3,0.2204724409448819,0.25884244372990356,0.3179190751445087,0.29411764705882354
5,0.06692913385826772,0.0594855305466238,0.0838150289017341,0.07647058823529412
