R:A::C:P,0,1 4 6,2 3,5
0,0.022988505747126436,0.01939655172413793,0.007183908045977011,0.0035919540229885057
1 4 6,0.10704022988505747,0.28520114942528735,0.14152298850574713,0.07327586206896551
2 3,0.040229885057471264,0.11566091954022989,0.07902298850574713,0.035919540229885055
5,0.01221264367816092,0.02658045977011494,0.020833333333333332,0.009339080459770116
