R:A::C:P,0,1 4 6,2 3,5
0,0.43243243243243246,0.36486486486486486,0.13513513513513514,0.06756756756756757
1 4 6,0.17633136094674556,0.46982248520710057,0.2331360946745562,0.12071005917159763
2 3,0.14854111405835543,0.4270557029177719,0.2917771883289125,0.13262599469496023
5,0.17708333333333334,0.3854166666666667,0.3020833333333333,0.13541666666666666
