R:A::C:P,0 2,1,3 5,4,6
0 2,0.10499359795134443,0.056338028169014086,0.08194622279129321,0.04737516005121639,0.023047375160051217
1,0.12163892445582586,0.08962868117797695,0.07298335467349552,0.029449423815621,0.04481434058898848
3 5,0.03201024327784891,0.019206145966709345,0.046094750320102434,0.019206145966709345,0.020486555697823303
4,0.020486555697823303,0.0012804097311139564,0.015364916773367477,0.008962868117797696,0.0038412291933418692
6,0.030729833546734954,0.02176696542893726,0.03585147247119078,0.030729833546734954,0.02176696542893726
