R:A::C:P,0 1 3 4,2,5 6
0 1 3 4,0.7894736842105263,0.12631578947368421,0.08421052631578947
2,0.5555555555555556,0.3333333333333333,0.1111111111111111
5 6,0.75,0.25,0.0
