R:A::C:P,0 1 3,2,4,5 6
0 1 3,0.7425742574257426,0.6,0.7894736842105263,0.5
2,0.18811881188118812,0.32,0.05263157894736842,0.42857142857142855
4,0.0297029702970297,0.04,0.15789473684210525,0.0
5 6,0.039603960396039604,0.04,0.0,0.07142857142857142
