R:A::C:P,0,1 3 5,2 4 6
0,0.3230769230769231,0.1125,0.11764705882352941
1 3 5,0.5384615384615384,0.5375,0.5490196078431373
2 4 6,0.13846153846153847,0.35,0.3333333333333333
