R:A::C:P,0 5,1,2 4 6,3
0 5,0.2154696132596685,0.16279069767441862,0.14213197969543148,0.20967741935483872
1,0.47513812154696133,0.5,0.39593908629441626,0.3064516129032258
2 4 6,0.2541436464088398,0.3023255813953488,0.38071065989847713,0.4032258064516129
3,0.055248618784530384,0.03488372093023256,0.08121827411167512,0.08064516129032258
