R:A::C:P,0 2 4,1 6,3,5
0 2 4,0.5700934579439252,0.2523364485981308,0.12149532710280374,0.056074766355140186
1 6,0.575,0.225,0.13333333333333333,0.06666666666666667
3,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666
5,0.625,0.125,0.25,0.0
