R:A::C:P,0,1 3 4,2 5 6
0,0.029449423815621,0.03841229193341869,0.02560819462227913
1 3 4,0.09090909090909091,0.20358514724711907,0.17797695262483995
2 5 6,0.05377720870678617,0.20358514724711907,0.176696542893726
