R:A::C:P,0 6,1,2 5,3,4
0 6,0.25333333333333335,0.20408163265306123,0.19230769230769232,0.21052631578947367,0.33962264150943394
1,0.4222222222222222,0.47619047619047616,0.2932692307692308,0.3263157894736842,0.2169811320754717
2 5,0.23555555555555555,0.2585034013605442,0.35096153846153844,0.3263157894736842,0.32075471698113206
3,0.044444444444444446,0.05442176870748299,0.08173076923076923,0.09473684210526316,0.05660377358490566
4,0.044444444444444446,0.006802721088435374,0.08173076923076923,0.042105263157894736,0.0660377358490566
