R:A::C:P,0,1 4,2 5,3,6
0,0.43243243243243246,0.33783783783783783,0.16216216216216217,0.04054054054054054,0.02702702702702703
1 4,0.22026431718061673,0.3788546255506608,0.1960352422907489,0.10352422907488987,0.1013215859030837
2 5,0.1509433962264151,0.29649595687331537,0.2641509433962264,0.15633423180592992,0.1320754716981132
3,0.16666666666666666,0.2549019607843137,0.30392156862745096,0.14705882352941177,0.12745098039215685
6,0.12531969309462915,0.23273657289002558,0.27621483375959077,0.14066496163682865,0.22506393861892582
