R:A::C:P,0,1 4,2 5,3,6
0,0.12598425196850394,0.0589622641509434,0.03550295857988166,0.016853932584269662,0.010101010101010102
1 4,0.3937007874015748,0.4056603773584906,0.26331360946745563,0.2640449438202247,0.23232323232323232
2 5,0.2204724409448819,0.25943396226415094,0.28994082840236685,0.3258426966292135,0.2474747474747475
3,0.06692913385826772,0.06132075471698113,0.09171597633136094,0.08426966292134831,0.06565656565656566
6,0.19291338582677164,0.21462264150943397,0.31952662721893493,0.3089887640449438,0.4444444444444444
