R:A::C:P,0 1 5,2 4,3 6
0 1 5,0.84,0.5588235294117647,0.4117647058823529
2 4,0.16,0.38235294117647056,0.35294117647058826
3 6,0.0,0.058823529411764705,0.23529411764705882
