R:A::C:P,0 1 3,2 5,4 6
0 1 3,0.7286821705426356,0.65,0.603448275862069
2 5,0.20930232558139536,0.3,0.29310344827586204
4 6,0.06201550387596899,0.05,0.10344827586206896
